suite,family,graph_id,graph_seed,density,case,layers,method,compiler_seed,route_mode,selector_reason,native_2q,cx,depth,twoq_depth,duration_us,router_seconds,level3_seconds,total_compile_seconds,swaps_before_level3,state_error,total_variation,ideal_cut,compiled_ideal_cut,noise_simulated,shots,noisy_cut,noisy_minus_ideal,simulator_seconds,final_positions
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p1,1,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,159,159,148,82,33.059555555555576,0.0,0.013325100007932633,0.014478900004178286,0,5.3775009708836656e-15,5.186185420271365e-15,13.97737697219361,13.977376972193758,False,0,nan,nan,0.0,"[11, 3, 6, 0, 8, 1, 4, 2, 5, 9, 14, 7, 13, 10, 12, 15]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,155,155,137,82,32.73955555555556,0.0,0.016151999996509403,0.018169400005717762,0,5.033554956811698e-15,4.74376880053576e-15,13.97737697219361,13.977376972193744,False,0,nan,nan,0.0,"[5, 1, 0, 15, 7, 6, 10, 4, 2, 3, 12, 9, 8, 13, 14, 11]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p1,1,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,155,155,137,82,32.73955555555556,0.0,0.014455500000622123,0.015846900001633912,0,5.033554956811698e-15,4.74376880053576e-15,13.97737697219361,13.977376972193744,False,0,nan,nan,0.0,"[5, 1, 0, 15, 7, 6, 10, 4, 2, 3, 12, 9, 8, 13, 14, 11]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,340,340,236,140,54.95466666666671,0.0,0.019331499992404133,0.020264799997676164,0,8.77805862913845e-15,7.338224036320886e-15,14.125324410628124,14.125324410628336,False,0,nan,nan,0.0,"[9, 12, 6, 15, 8, 10, 0, 7, 13, 14, 4, 11, 5, 1, 2, 3]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p2,2,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,340,340,236,140,54.95466666666671,0.0,0.017661399993812665,0.01939890001085587,0,8.77805862913845e-15,7.338224036320886e-15,14.125324410628124,14.125324410628336,False,0,nan,nan,0.0,"[9, 12, 6, 15, 8, 10, 0, 7, 13, 14, 4, 11, 5, 1, 2, 3]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,346,346,233,128,51.192888888888966,0.0,0.02078369999071583,0.02185299999837298,0,9.468042807819814e-15,8.558563871487765e-15,14.125324410628124,14.12532441062837,False,0,nan,nan,0.0,"[5, 2, 1, 0, 6, 15, 10, 7, 4, 3, 13, 9, 8, 12, 14, 11]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p2,2,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,346,346,233,128,51.192888888888966,0.0,0.01906320000125561,0.021082299994304776,0,9.468042807819814e-15,8.558563871487765e-15,14.125324410628124,14.12532441062837,False,0,nan,nan,0.0,"[5, 2, 1, 0, 6, 15, 10, 7, 4, 3, 13, 9, 8, 12, 14, 11]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,357,357,223,130,50.588444444444505,0.0,0.01884330000029877,0.01987340000050608,0,1.0475832477544548e-14,9.83547706356814e-15,14.125324410628124,14.125324410628405,False,0,nan,nan,0.0,"[10, 0, 15, 11, 9, 13, 8, 14, 12, 6, 5, 3, 7, 4, 1, 2]"
workload,quartic,80002,31340926,0.26666666666666666,qaoa_p2,2,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,357,357,223,130,50.588444444444505,0.0,0.016962599998805672,0.018624200005433522,0,1.0475832477544548e-14,9.83547706356814e-15,14.125324410628124,14.125324410628405,False,0,nan,nan,0.0,"[10, 0, 15, 11, 9, 13, 8, 14, 12, 6, 5, 3, 7, 4, 1, 2]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,139,139,119,71,28.56533333333334,0.0,0.012477099997340702,0.013082400007988326,0,6.8886075790289006e-15,6.488310573530423e-15,10.637006034153984,10.637006034154123,False,0,nan,nan,0.0,"[5, 3, 0, 6, 10, 15, 9, 14, 13, 12, 11, 8, 2, 1, 4, 7]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p1,1,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,139,139,119,71,28.56533333333334,0.0,0.011348899992299266,0.01236330000392627,0,6.8886075790289006e-15,6.488310573530423e-15,10.637006034153984,10.637006034154123,False,0,nan,nan,0.0,"[5, 3, 0, 6, 10, 15, 9, 14, 13, 12, 11, 8, 2, 1, 4, 7]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,136,136,119,71,28.672000000000004,0.0,0.012378800005535595,0.013065799998003058,0,7.247981937798743e-15,6.869628992229036e-15,10.637006034153984,10.637006034154131,False,0,nan,nan,0.0,"[5, 3, 0, 6, 10, 15, 9, 14, 13, 12, 11, 8, 2, 1, 4, 7]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p1,1,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,136,136,119,71,28.672000000000004,0.0,0.012496399998781271,0.013579200007370673,0,7.247981937798743e-15,6.869628992229036e-15,10.637006034153984,10.637006034154131,False,0,nan,nan,0.0,"[5, 3, 0, 6, 10, 15, 9, 14, 13, 12, 11, 8, 2, 1, 4, 7]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,145,145,129,84,33.13066666666668,0.0,0.011615199997322634,0.012208600004669279,0,7.24566699063815e-15,6.738826927759521e-15,10.637006034153984,10.63700603415413,False,0,nan,nan,0.0,"[13, 5, 0, 12, 1, 15, 8, 14, 4, 6, 11, 9, 3, 2, 7, 10]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p1,1,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,145,145,129,84,33.13066666666668,0.0,0.012642699992284179,0.01386040000943467,0,7.24566699063815e-15,6.738826927759521e-15,10.637006034153984,10.63700603415413,False,0,nan,nan,0.0,"[13, 5, 0, 12, 1, 15, 8, 14, 4, 6, 11, 9, 3, 2, 7, 10]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,318,318,203,118,47.5875555555556,0.0,0.018035999994026497,0.018998600004124455,0,8.341180284981874e-15,8.036655610699168e-15,15.80907980860241,15.809079808602664,False,0,nan,nan,0.0,"[2, 0, 3, 6, 12, 10, 9, 14, 13, 15, 11, 8, 5, 1, 4, 7]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p2,2,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,318,318,203,118,47.5875555555556,0.0,0.016836499999044463,0.018535900002461858,0,8.341180284981874e-15,8.036655610699168e-15,15.80907980860241,15.809079808602664,False,0,nan,nan,0.0,"[2, 0, 3, 6, 12, 10, 9, 14, 13, 15, 11, 8, 5, 1, 4, 7]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,328,328,214,120,44.59377777777783,0.0,0.01738370000384748,0.018328500009374693,0,6.2154098597969714e-15,5.842361864271768e-15,15.80907980860241,15.809079808602599,False,0,nan,nan,0.0,"[4, 6, 7, 0, 9, 1, 15, 2, 10, 12, 8, 11, 13, 14, 5, 3]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p2,2,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,328,328,214,120,44.59377777777783,0.0,0.016792599999462254,0.018418199993902817,0,6.2154098597969714e-15,5.842361864271768e-15,15.80907980860241,15.809079808602599,False,0,nan,nan,0.0,"[4, 6, 7, 0, 9, 1, 15, 2, 10, 12, 8, 11, 13, 14, 5, 3]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,345,345,201,116,48.320000000000036,0.0,0.019166199999745004,0.020695200000773184,0,7.239547261328093e-15,6.910164562072118e-15,15.80907980860241,15.809079808602633,False,0,nan,nan,0.0,"[1, 0, 6, 13, 7, 15, 14, 11, 3, 5, 9, 8, 2, 4, 10, 12]"
workload,quartic,80003,31340927,0.26666666666666666,qaoa_p2,2,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,345,345,201,116,48.320000000000036,0.0,0.018119000000297092,0.019823700000415556,0,7.239547261328093e-15,6.910164562072118e-15,15.80907980860241,15.809079808602633,False,0,nan,nan,0.0,"[1, 0, 6, 13, 7, 15, 14, 11, 3, 5, 9, 8, 2, 4, 10, 12]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,141,141,124,77,28.728888888888893,0.0,0.015894700001808815,0.016803500009700656,0,4.978247585459717e-15,4.723048228163929e-15,15.986349907938994,15.986349907939147,False,0,nan,nan,0.0,"[7, 4, 0, 1, 2, 6, 15, 3, 8, 10, 9, 5, 11, 12, 13, 14]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p1,1,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,141,141,124,77,28.728888888888893,0.0,0.01171430000977125,0.01269960000354331,0,4.978247585459717e-15,4.723048228163929e-15,15.986349907938994,15.986349907939147,False,0,nan,nan,0.0,"[7, 4, 0, 1, 2, 6, 15, 3, 8, 10, 9, 5, 11, 12, 13, 14]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,139,139,135,81,30.456888888888894,0.0,0.015425400008098222,0.016682900008163415,0,4.636783929035264e-15,4.3756692490978316e-15,15.986349907938994,15.986349907939132,False,0,nan,nan,0.0,"[15, 14, 9, 5, 8, 11, 13, 6, 3, 12, 0, 2, 1, 4, 7, 10]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p1,1,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,139,139,135,81,30.456888888888894,0.0,0.011999900001683272,0.013173200000892393,0,4.636783929035264e-15,4.3756692490978316e-15,15.986349907938994,15.986349907939132,False,0,nan,nan,0.0,"[15, 14, 9, 5, 8, 11, 13, 6, 3, 12, 0, 2, 1, 4, 7, 10]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,148,148,136,90,36.70044444444447,0.0,0.012044500006595626,0.012623600006918423,0,5.477850177122975e-15,5.241558015286201e-15,15.986349907938994,15.986349907939163,False,0,nan,nan,0.0,"[8, 9, 3, 0, 2, 6, 11, 15, 14, 5, 1, 4, 7, 10, 13, 12]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p1,1,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,148,148,136,90,36.70044444444447,0.0,0.011671200001728721,0.012746300009894185,0,5.477850177122975e-15,5.241558015286201e-15,15.986349907938994,15.986349907939163,False,0,nan,nan,0.0,"[8, 9, 3, 0, 2, 6, 11, 15, 14, 5, 1, 4, 7, 10, 13, 12]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,311,311,240,145,58.24711111111118,0.0,0.01858390000415966,0.0195578000129899,0,1.0666679341939435e-14,1.0318557062041425e-14,11.852099895847232,11.852099895847475,False,0,nan,nan,0.0,"[5, 3, 11, 15, 14, 9, 0, 8, 6, 2, 12, 13, 10, 7, 4, 1]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p2,2,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,311,311,240,145,58.24711111111118,0.0,0.01651629999105353,0.018332899999222718,0,1.0666679341939435e-14,1.0318557062041425e-14,11.852099895847232,11.852099895847475,False,0,nan,nan,0.0,"[5, 3, 11, 15, 14, 9, 0, 8, 6, 2, 12, 13, 10, 7, 4, 1]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,304,304,207,127,53.496888888888925,0.0,0.016984000001684763,0.017905499989865348,0,1.0858101721462147e-14,1.0539256595396624e-14,11.852099895847232,11.85209989584748,False,0,nan,nan,0.0,"[13, 12, 14, 9, 11, 15, 6, 0, 10, 7, 5, 8, 3, 4, 1, 2]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p2,2,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,304,304,207,127,53.496888888888925,0.0,0.016131500000483356,0.017789000004995614,0,1.0858101721462147e-14,1.0539256595396624e-14,11.852099895847232,11.85209989584748,False,0,nan,nan,0.0,"[13, 12, 14, 9, 11, 15, 6, 0, 10, 7, 5, 8, 3, 4, 1, 2]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,314,314,237,146,57.372444444444554,0.0,0.01849049999145791,0.0194195999938529,0,9.17266097650658e-15,8.83615289687414e-15,11.852099895847232,11.852099895847442,False,0,nan,nan,0.0,"[15, 11, 9, 5, 8, 14, 13, 6, 0, 1, 3, 2, 7, 4, 12, 10]"
workload,quartic,80004,31340928,0.26666666666666666,qaoa_p2,2,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,314,314,237,146,57.372444444444554,0.0,0.02271160000236705,0.025429800007259473,0,9.17266097650658e-15,8.83615289687414e-15,11.852099895847232,11.852099895847442,False,0,nan,nan,0.0,"[15, 11, 9, 5, 8, 14, 13, 6, 0, 1, 3, 2, 7, 4, 12, 10]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,144,144,122,73,28.51555555555557,0.0,0.012569800004712306,0.01337140001123771,0,5.377044551149394e-15,5.185364525245959e-15,11.29700394115304,11.297003941153156,False,0,nan,nan,0.0,"[6, 12, 15, 14, 11, 10, 0, 2, 9, 3, 5, 8, 13, 7, 4, 1]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p1,1,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,144,144,122,73,28.51555555555557,0.0,0.011593300005188212,0.012655700003961101,0,5.377044551149394e-15,5.185364525245959e-15,11.29700394115304,11.297003941153156,False,0,nan,nan,0.0,"[6, 12, 15, 14, 11, 10, 0, 2, 9, 3, 5, 8, 13, 7, 4, 1]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,153,153,120,77,30.12977777777779,0.0,0.013026500004343688,0.013754200001130812,0,6.734555683607473e-15,6.579479737853722e-15,11.29700394115304,11.297003941153191,False,0,nan,nan,0.0,"[12, 15, 9, 8, 3, 6, 0, 1, 11, 2, 5, 14, 13, 10, 7, 4]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p1,1,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,153,153,120,77,30.12977777777779,0.0,0.011996300003374927,0.013075000009848736,0,6.734555683607473e-15,6.579479737853722e-15,11.29700394115304,11.297003941153191,False,0,nan,nan,0.0,"[12, 15, 9, 8, 3, 6, 0, 1, 11, 2, 5, 14, 13, 10, 7, 4]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,141,141,120,75,30.86933333333334,0.0,0.011514099998748861,0.012095900005078875,0,6.8634312541578896e-15,6.73014655123482e-15,11.29700394115304,11.297003941153195,False,0,nan,nan,0.0,"[3, 5, 9, 11, 15, 0, 6, 7, 13, 10, 12, 14, 8, 2, 1, 4]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p1,1,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,141,141,120,75,30.86933333333334,0.0,0.011247599992202595,0.01224240000010468,0,6.8634312541578896e-15,6.73014655123482e-15,11.29700394115304,11.297003941153195,False,0,nan,nan,0.0,"[3, 5, 9, 11, 15, 0, 6, 7, 13, 10, 12, 14, 8, 2, 1, 4]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,344,344,223,144,57.74222222222232,0.0,0.017412100001820363,0.01832210000429768,0,8.497040455157774e-15,8.052001921047904e-15,11.699775767677169,11.699775767677359,False,0,nan,nan,0.0,"[5, 8, 12, 0, 9, 10, 6, 7, 14, 15, 13, 11, 3, 2, 1, 4]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p2,2,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,344,344,223,144,57.74222222222232,0.0,0.017175299988593906,0.018844199992599897,0,8.497040455157774e-15,8.052001921047904e-15,11.699775767677169,11.699775767677359,False,0,nan,nan,0.0,"[5, 8, 12, 0, 9, 10, 6, 7, 14, 15, 13, 11, 3, 2, 1, 4]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,340,340,212,137,56.36977777777786,0.0,0.01785169998765923,0.018817000003764406,0,8.701677227594337e-15,8.260280828889709e-15,11.699775767677169,11.699775767677366,False,0,nan,nan,0.0,"[4, 0, 1, 9, 10, 6, 7, 15, 2, 11, 8, 3, 5, 14, 13, 12]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p2,2,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,340,340,212,137,56.36977777777786,0.0,0.01680960001249332,0.01851350000652019,0,8.701677227594337e-15,8.260280828889709e-15,11.699775767677169,11.699775767677366,False,0,nan,nan,0.0,"[4, 0, 1, 9, 10, 6, 7, 15, 2, 11, 8, 3, 5, 14, 13, 12]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,313,313,223,145,55.66577777777786,0.0,0.01722380000865087,0.018169100003433414,0,9.661504711341518e-15,9.197254873633896e-15,11.699775767677169,11.699775767677385,False,0,nan,nan,0.0,"[1, 0, 9, 3, 14, 6, 4, 13, 8, 10, 11, 5, 2, 7, 12, 15]"
workload,quartic,80005,31340929,0.26666666666666666,qaoa_p2,2,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,313,313,223,145,55.66577777777786,0.0,0.01715699999476783,0.018848499996238388,0,9.661504711341518e-15,9.197254873633896e-15,11.699775767677169,11.699775767677385,False,0,nan,nan,0.0,"[1, 0, 9, 3, 14, 6, 4, 13, 8, 10, 11, 5, 2, 7, 12, 15]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,147,147,149,75,30.33600000000001,0.0,0.01272919999610167,0.013353899994399399,0,5.813517107425515e-15,5.415410768490822e-15,11.719507050404076,11.719507050404205,False,0,nan,nan,0.0,"[14, 0, 6, 13, 9, 11, 15, 12, 10, 4, 7, 1, 2, 3, 5, 8]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p1,1,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,147,147,149,75,30.33600000000001,0.0,0.012254599991138093,0.013284400003612973,0,5.813517107425515e-15,5.415410768490822e-15,11.719507050404076,11.719507050404205,False,0,nan,nan,0.0,"[14, 0, 6, 13, 9, 11, 15, 12, 10, 4, 7, 1, 2, 3, 5, 8]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,146,146,154,89,36.97066666666669,0.0,0.01278699999966193,0.013456100001349114,0,6.65984934837047e-15,6.352754796905837e-15,11.719507050404076,11.719507050404227,False,0,nan,nan,0.0,"[15, 9, 0, 4, 12, 10, 7, 6, 1, 3, 2, 5, 8, 11, 14, 13]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p1,1,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,146,146,154,89,36.97066666666669,0.0,0.012217199997394346,0.013224399997852743,0,6.65984934837047e-15,6.352754796905837e-15,11.719507050404076,11.719507050404227,False,0,nan,nan,0.0,"[15, 9, 0, 4, 12, 10, 7, 6, 1, 3, 2, 5, 8, 11, 14, 13]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,143,143,152,85,34.737777777777794,0.0,0.011148499994305894,0.01177359999564942,0,6.462972473212282e-15,6.201924741094906e-15,11.719507050404076,11.719507050404223,False,0,nan,nan,0.0,"[15, 9, 0, 6, 12, 10, 4, 7, 1, 3, 2, 5, 8, 13, 11, 14]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p1,1,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,143,143,152,85,34.737777777777794,0.0,0.0131693000002997,0.014569499995559454,0,6.462972473212282e-15,6.201924741094906e-15,11.719507050404076,11.719507050404223,False,0,nan,nan,0.0,"[15, 9, 0, 6, 12, 10, 4, 7, 1, 3, 2, 5, 8, 13, 11, 14]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,344,344,283,166,65.98400000000005,0.0,0.017276600003242493,0.01818819998879917,0,8.916870345764775e-15,8.69971768821452e-15,16.000003532789492,16.000003532789776,False,0,nan,nan,0.0,"[15, 0, 9, 8, 6, 14, 13, 11, 5, 2, 3, 1, 4, 7, 10, 12]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p2,2,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,344,344,283,166,65.98400000000005,0.0,0.02160790000925772,0.023924900000565685,0,8.916870345764775e-15,8.69971768821452e-15,16.000003532789492,16.000003532789776,False,0,nan,nan,0.0,"[15, 0, 9, 8, 6, 14, 13, 11, 5, 2, 3, 1, 4, 7, 10, 12]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,331,331,245,140,56.4053333333334,0.0,0.017855199999758042,0.01881350000621751,0,8.016824199195211e-15,7.671717465051345e-15,16.000003532789492,16.000003532789744,False,0,nan,nan,0.0,"[11, 0, 6, 7, 9, 13, 14, 12, 15, 4, 10, 1, 2, 8, 3, 5]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p2,2,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,331,331,245,140,56.4053333333334,0.0,0.016981499997200444,0.018639599991729483,0,8.016824199195211e-15,7.671717465051345e-15,16.000003532789492,16.000003532789744,False,0,nan,nan,0.0,"[11, 0, 6, 7, 9, 13, 14, 12, 15, 4, 10, 1, 2, 8, 3, 5]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,331,331,288,147,60.15288888888897,0.0,0.017923399995197542,0.018873399996664375,0,9.09691208769939e-15,8.826104946655824e-15,16.000003532789492,16.000003532789776,False,0,nan,nan,0.0,"[15, 9, 0, 1, 7, 10, 4, 6, 2, 3, 5, 8, 11, 14, 13, 12]"
workload,quartic,80006,31340930,0.26666666666666666,qaoa_p2,2,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,331,331,288,147,60.15288888888897,0.0,0.017389800006640144,0.019122400000924245,0,9.09691208769939e-15,8.826104946655824e-15,16.000003532789492,16.000003532789776,False,0,nan,nan,0.0,"[15, 9, 0, 1, 7, 10, 4, 6, 2, 3, 5, 8, 11, 14, 13, 12]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,144,144,147,84,33.7137777777778,0.0,0.011863899999298155,0.012468899993109517,0,5.846418184524173e-15,5.652263599734781e-15,15.999999999989388,15.999999999989566,False,0,nan,nan,0.0,"[13, 14, 6, 11, 9, 8, 15, 5, 3, 2, 0, 7, 1, 4, 10, 12]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p1,1,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,144,144,147,84,33.7137777777778,0.0,0.011309399997116998,0.012329900011536665,0,5.846418184524173e-15,5.652263599734781e-15,15.999999999989388,15.999999999989566,False,0,nan,nan,0.0,"[13, 14, 6, 11, 9, 8, 15, 5, 3, 2, 0, 7, 1, 4, 10, 12]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,135,135,143,70,29.098666666666674,0.0,0.011595300005865283,0.012207599997054785,0,5.977112405341842e-15,5.7153262046328874e-15,15.999999999989388,15.99999999998957,False,0,nan,nan,0.0,"[11, 8, 4, 9, 5, 3, 14, 2, 0, 1, 6, 15, 7, 10, 12, 13]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p1,1,hybrid_level3,29,qiskit_fallback,density 0.267 is below the V4 window,135,135,143,70,29.098666666666674,0.0,0.014255099988076836,0.015481599999475293,0,5.977112405341842e-15,5.7153262046328874e-15,15.999999999989388,15.99999999998957,False,0,nan,nan,0.0,"[11, 8, 4, 9, 5, 3, 14, 2, 0, 1, 6, 15, 7, 10, 12, 13]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,123,123,140,65,26.837333333333337,0.0,0.0114507000107551,0.012309499987168238,0,6.951041227515268e-15,6.7004962293450875e-15,15.999999999989388,15.999999999989603,False,0,nan,nan,0.0,"[5, 2, 9, 3, 0, 1, 8, 4, 6, 7, 15, 13, 10, 12, 14, 11]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p1,1,hybrid_level3,47,qiskit_fallback,density 0.267 is below the V4 window,123,123,140,65,26.837333333333337,0.0,0.013383299999986775,0.01488410000456497,0,6.951041227515268e-15,6.7004962293450875e-15,15.999999999989388,15.999999999989603,False,0,nan,nan,0.0,"[5, 2, 9, 3, 0, 1, 8, 4, 6, 7, 15, 13, 10, 12, 14, 11]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,306,306,244,137,55.19644444444453,0.0,0.017547499999636784,0.018451900003128685,0,7.57517380143248e-15,7.243757633153648e-15,16.48767361112563,16.487673611125867,False,0,nan,nan,0.0,"[6, 0, 12, 2, 9, 3, 1, 5, 8, 11, 14, 4, 13, 15, 10, 7]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p2,2,hybrid_level3,11,qiskit_fallback,density 0.267 is below the V4 window,306,306,244,137,55.19644444444453,0.0,0.01701020001200959,0.018628300007549115,0,7.57517380143248e-15,7.243757633153648e-15,16.48767361112563,16.487673611125867,False,0,nan,nan,0.0,"[6, 0, 12, 2, 9, 3, 1, 5, 8, 11, 14, 4, 13, 15, 10, 7]"
workload,quartic,80007,31340931,0.26666666666666666,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,302,302,245,125,50.90133333333337,0.0,0.016795000003185123,0.017699599993648008,0,6.915709342175815e-15,6.6432501066815785e-15,16.48767361112563,16.48767361112585,False,0,nan,nan,0.0,"[0, 15, 8, 6, 13, 10, 7, 12, 9, 11, 14, 3, 5, 4, 1, 2]"
